Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2010-11-02,91.18472290039062,91.39843019796959,90.90232064396862,91.14655838735703,158345900
2010-11-03,91.55108642578125,91.60451325590778,90.40622078899489,91.34501317331832,226702800
2010-11-04,93.31420135498047,93.35999412584256,91.56637211564755,92.56621976672922,215039400
2010-11-05,93.66525268554688,93.81789907168692,93.2531004552651,93.37521639955986,180654100
2010-11-08,93.4897232055664,93.6423754459877,93.06994264635489,93.37523548102233,156107100
2010-11-09,92.81807708740234,93.84082096342352,92.44408926350827,93.74160136776247,186621600
2010-11-10,93.19206237792969,93.23786096344882,92.09299531796297,92.79517818298656,221387400
2010-11-11,92.8409423828125,92.97832645092798,92.108229293892,92.39063149587547,158017600
2010-11-12,91.74186706542969,92.61959826169297,91.32208663110261,92.2150801353237,239068800
2010-11-15,91.61212921142578,92.39064095145102,91.57397052492986,92.03191552448709,163940800
2010-11-16,90.18489837646484,91.20000829691648,89.74984378087166,91.04736185231748,299566200
2010-11-17,90.23067474365234,90.6046625411007,89.95590653484895,90.22304067588348,172308900
2010-11-18,91.55873107910156,91.88692616584707,91.09315186713492,91.10078593606066,197723700
2010-11-19,91.81059265136719,91.84875134554038,91.01681844165891,91.51292805061256,156852900
2010-11-22,91.73426818847656,91.77242688212918,90.65045763778119,91.35264631342419,181361000
2010-11-23,90.40620422363281,90.84125285297304,90.05511285812024,90.65044194847142,222309000
2010-11-24,91.74186706542969,91.76476926199516,90.96336125169263,90.97862355965044,140046100
2010-11-26,90.6733627319336,91.44423475148814,90.6733627319336,90.94813095657668,76007800
2010-11-29,90.94812774658203,91.19236551285691,89.86431719959255,90.44438407815326,223642300
2010-11-30,90.43675994873047,90.95576598698653,89.91775391047439,90.04750978735464,233930700
2010-12-01,92.36012268066406,92.53566547247082,91.73426307339943,91.741891317852,221037200
2010-12-02,93.5431137084961,93.61180864578137,92.45167536144251,92.50510216907092,191213600
2010-12-03,93.7950210571289,93.90187471296159,93.1996918823218,93.2225882624163,151288900
2010-12-06,93.69581604003906,93.90952338493894,93.49737100987987,93.59659061341526,103050500
2010-12-07,93.74925231933594,94.64988038005171,93.69582547772946,94.59645353844523,206581000
2010-12-08,94.09268188476562,94.16900508972674,93.42866359620793,93.86371226988228,138019200
2010-12-09,94.45903778076172,94.65747694139597,93.99345867842736,94.61931825192957,123705100
2010-12-10,95.00855255126953,95.10013804363584,94.4361199316372,94.74904673569829,117571700
2010-12-13,95.06961822509766,95.55809364923654,95.03908778320319,95.44361177099023,133812700
2010-12-14,95.15357208251953,95.58099243067433,94.863541629521,95.21463296412539,147249600
2010-12-15,94.7185287475586,95.35202232742897,94.55824829176365,94.97803459724076,160823100
2010-12-16,95.26805114746094,95.33674608881456,94.45138085501173,94.77957578504753,185035200
2010-12-17,95.37012481689453,95.49288299256304,95.00183858246682,95.20132720335313,141075300
2010-12-20,95.6003189086914,95.83049858584111,95.12462282802679,95.63100992255886,119085500
2010-12-21,96.20640563964844,96.26778763699932,95.80743436428665,95.8995015066035,94965500
2010-12-22,96.5056381225586,96.53632912204911,96.22175662126311,96.27546440694412,78878100
2010-12-23,96.36754608154297,96.50565267321855,96.12969811676687,96.39823708566092,70053700
2010-12-27,96.4059066772461,96.49797383147467,95.93787913088347,96.0069294965549,58126000
2010-12-28,96.54400634765625,96.63607349529082,96.29080998424159,96.597714135013,55309100
2010-12-29,96.61308288574219,96.82791409337784,96.59774030821593,96.65912232574367,58033100
2010-12-30,96.45963287353516,96.77420546668883,96.3138520465771,96.52101489053975,76616900
2010-12-31,96.48263549804688,96.57470851003288,96.16038873666162,96.3138379029278,91218900
2011-01-03,97.4800796508789,97.90206781531641,96.44427721609844,97.21920902501147,138725200
2011-01-04,97.42635345458984,97.72558339141823,96.82021936740395,97.69489239101149,137409700
2011-01-05,97.9327621459961,97.99414416048519,97.02739792027083,97.11947094200447,133975300
2011-01-06,97.74092864990234,98.07852380994099,97.44937291859348,97.97110823242141,122519000
2011-01-07,97.54912567138672,98.03249582665904,96.78954232632717,97.87137244156827,156034600
2011-01-10,97.42635345458984,97.56446002956524,96.8278877272233,97.11944930423233,122401700
2011-01-11,97.77165222167969,98.00950024346272,97.40336593770449,97.77932643797614,110287000
2011-01-12,98.65399932861328,98.76141494142787,97.79466857238474,98.37011771776554,107929200
2011-01-13,98.49284362792969,98.7383716527247,98.24732731055526,98.69233807493079,129048400
2011-01-14,99.20642852783203,99.22944532353192,98.28572157756419,98.35477196466387,117677900
2011-01-18,99.37520599365234,99.46727315776126,98.99924556117146,99.1143295163076,114401300
2011-01-19,98.40077209472656,99.39052909552565,98.13990736055256,99.29079358388269,151958400
2011-01-20,98.27030944824219,98.51582567904484,97.54141155249769,98.17823647141002,175745700
2011-01-21,98.49284362792969,99.10665198249663,98.38542804393701,98.88415245401917,151462900
2011-01-24,99.05293273925781,99.16801666363698,98.40842764047886,98.4314444253547,113715500
2011-01-25,99.10667419433594,99.19107300834716,98.29338291791322,98.79209573234655,167552200
2011-01-26,99.49029541015625,99.78185705573489,99.1527001799962,99.35219465641204,141281500
2011-01-27,99.7358169555664,99.90461455961915,99.33683973622162,99.51330570139618,123302700
2011-01-28,97.9941635131836,100.01205519861699,97.83304008361307,99.85092591533422,295637300
2011-01-31,98.73072052001953,98.80745097711066,98.01717644025284,98.26270453700526,149249200
2011-02-01,100.31124114990234,100.48770708166968,99.26777057121919,99.32915257083812,167194300
2011-02-02,100.11946105957031,100.38799422896805,99.99669701831363,100.05039896922383,118323600
2011-02-03,100.34193420410156,100.49538336153277,99.41355919181952,99.94295702884418,145886700
2011-02-04,100.62582397460938,100.66418919396537,99.91994842665989,100.38030764408927,134634800
2011-02-07,101.25499725341797,101.58491243719074,100.84067154888575,100.84835161845831,112439100
2011-02-08,101.71537780761719,101.76907976873503,101.07087232222415,101.34708561384244,99072800
2011-02-09,101.48516845703125,101.76138166793359,100.97877561913994,101.43913487311788,146436700
2011-02-10,101.52355194091797,101.63863592140204,100.74094575135354,100.97112541974593,162708500
2011-02-11,102.12965393066406,102.2600863105275,101.10153161356084,101.12454840368842,137710300
2011-02-14,102.37516021728516,102.45955900861316,101.9531779680652,102.06826190741245,101690700
2011-02-15,102.05292510986328,102.21405435073213,101.52352722111456,102.06060517830838,119575400
2011-02-16,102.69744873046875,102.8202010659057,102.19105583423699,102.39821869313607,130183500
2011-02-17,103.00428771972656,103.14238840772369,102.3060807995186,102.39815963226677,109810500
2011-02-18,103.21916198730469,103.34192601070235,102.85854998571257,103.09639796390702,130002400
2011-02-22,101.14757537841797,103.24218544288487,100.87136216165358,102.1373325758273,233116400
2011-02-23,100.52611541748047,101.33173841036492,99.90463850244585,101.08621030656516,227584000
2011-02-24,100.4570083618164,100.84831713868977,99.51328501347433,100.41865485675905,260431400
2011-02-25,101.53120422363281,101.59258623931092,100.8176485353694,100.8790305510475,141686900
2011-02-28,102.16033935546875,102.29078344310298,101.56955946404904,101.90715466338673,141585500
2011-03-01,100.4570083618164,102.57464633335944,100.42632321628669,102.48257918935117,258565500
2011-03-02,100.67188262939453,101.13991026987084,100.0120405740906,100.31893895484569,200277400
2011-03-03,102.4058837890625,102.52096775843363,101.577244087321,101.58491244947137,176480100
2011-03-04,101.63861846923828,102.5286401235721,100.97110808219904,102.32914564842217,277202300
2011-03-07,100.84063720703125,102.16800097449983,100.31123942085438,101.93782140675124,216790400
2011-03-08,101.7229995727539,102.04524631411859,100.56444497588895,101.00177565794809,174615000
2011-03-09,101.57720184326172,101.8917801719464,100.97107367761261,101.52349991569653,153806000
2011-03-10,99.69742584228516,100.64881750085085,99.59767863649932,100.51071679199526,301291800
2011-03-11,100.38796997070312,100.74858193761493,99.3521793548799,99.3751961436257,225621800
2011-03-14,99.78184509277344,100.11176021433445,99.02225591598136,99.73581151371106,234974100
2011-03-15,98.63863372802734,99.2294253493921,97.05808496852579,97.12713534172613,359585400
2011-03-16,96.81256866455078,98.64631979848834,96.1220356219797,98.32406128910316,468670300
2011-03-17,98.09388732910156,98.5082071538771,97.51844410364295,98.20897714493552,254303700
2011-03-18,98.45067596435547,99.31373972170701,98.25802827666332,99.28290950703851,230435400
2011-03-21,99.97645568847656,100.18450674072632,99.56033006741185,99.67592574361099,153992600
2011-03-22,99.62969970703125,100.0920589847779,99.53723255479586,99.96105993301616,129538600
2011-03-23,99.9148178100586,100.17681589117045,98.88222883747619,99.35227799332071,148603100
2011-03-24,100.87030792236328,101.01672202216687,99.92248474768712,100.4850126105769,159129800
2011-03-25,101.17852783203125,101.61775827160237,100.86258292743275,101.13229428663186,155642800
2011-03-28,100.93195343017578,101.65631047503037,100.90113497983873,101.39431249318747,109762400
2011-03-29,101.610107421875,101.64092588146319,100.51586985310867,100.8472182663842,129798800
2011-03-30,102.31134796142578,102.61187791529385,101.9954028986129,102.14181703788145,135835000
2011-03-31,102.17261505126953,102.45774159741777,102.06473282681038,102.18032848333986,132537100
2011-04-01,102.60416412353516,103.08193843289376,102.35758117269326,102.8045252642698,153850100
2011-04-04,102.68890380859375,103.00484879099702,102.39608736286289,102.81990280557756,100768900
2011-04-05,102.67352294921875,103.12816870155231,102.44234335638188,102.48857692329275,120791500
2011-04-06,102.99713134765625,103.25912930150915,102.58100588374575,103.1666622020971,120411600
2011-04-07,102.73519897460938,103.2437801043055,102.2266060866276,102.81225102054604,170731500
2011-04-08,102.38068389892578,103.25145517831757,101.95685664974035,103.18980650950138,147945400
2011-04-11,102.07244873046875,102.83532599394489,101.8258540638593,102.48856253252112,121385400
2011-04-12,101.3095474243164,101.70254439850599,100.9396672275333,101.50219507489003,161187400
2011-04-13,101.30186462402344,101.85667914342146,100.91656925109487,101.77962712380474,162059000
2011-04-14,101.37889862060547,101.53301439072203,100.38484190881604,100.71619022665267,161220400
2011-04-15,101.74877166748047,102.00306796152125,101.263307613656,101.56383745965351,170006700
2011-04-18,100.60831451416016,101.74108372306219,99.79919197090437,100.63143129325772,210759300
2011-04-19,101.18626403808594,101.21709425105915,100.5158538844318,100.76243679681221,124258800
2011-04-20,102.56563568115234,102.78910182969892,102.32674266668138,102.39610477193138,156133800
2011-04-21,103.0896224975586,103.13585605805076,102.56562646760615,103.09732417154699,135935400
2011-04-25,102.98175811767578,103.1512890410484,102.64269627093056,103.0125765772513,65757100
2011-04-26,103.867919921875,104.07598271249331,103.18980807119691,103.2976903036876,146600000
2011-04-27,104.54605102539062,104.7001668316709,103.6444612124546,104.06828849843708,143031000
2011-04-28,104.88510131835938,105.0238020012719,104.34569017656456,104.36109352470082,124791100
